,T Crawl [F],Crawl Water Content [lb],Crawl Dry Bulb F,Crawl DP F,DB C,DP C,RH_crawl [%],Incoming Water [lb/hr],Outgoing Water [lb/hr],Condensation per SF [lb],Step
2285,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.22242511861759906,0.008314992836958635,4.466513965438337e-05,2285
2286,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.18388483890080776,0.043845501937366464,4.40825282303826e-05,2286
2287,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.19588173673259202,0.008314992836958635,3.9527047922870184e-05,2287
2288,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.22502216491114305,-0.033658466375942275,3.704291493132623e-05,2288
2289,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.2541452082953923,-0.08419514915495559,3.289780471166318e-05,2289
2290,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.29388167264535564,-0.14798160747112737,2.8242366468104027e-05,2290
2291,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.448798472780672,-0.3650866339352378,1.6204382277472348e-05,2291
2292,51.3,4.602655911571419,51.3,51.29403406415578,10.722222222222221,10.718907813419879,99.97792319347954,0.9278283419304734,-0.9896114302983648,0.0,2292
2293,51.3,4.601374918269488,51.3,51.28661063324086,10.722222222222221,10.714783685133813,99.95045895393446,0.912530483262771,-0.9893900813786594,0.0,2293
2294,51.3,4.59879863060545,51.3,51.27167529215883,10.722222222222221,10.706486273421573,99.89522326187691,1.0095914295055468,-1.1641686893478103,0.0,2294
2295,51.3,4.595894915342152,51.3,51.25483279548533,10.722222222222221,10.697129330825183,99.8329665488094,0.9905407873901874,-1.1647637031881077,0.0,2295
2296,51.3,4.593460700039092,51.3,51.24070620996898,10.722222222222221,10.689281227760542,99.78077529992477,1.1014542974700843,-1.2475072156536398,0.0,2296
2297,51.3,4.591593226226924,51.3,51.22986407592747,10.722222222222221,10.683257819959708,99.74073489211462,1.0526124339637566,-1.1646608626938606,0.0,2297
2298,51.3,4.593303592860637,51.3,51.23979423296897,10.722222222222221,10.68877457387165,99.77740678942772,0.4676819437220962,-0.36505994569931394,0.0,2298
2299,51.3,4.597506420960134,51.3,51.26418123025727,10.722222222222221,10.702322905698484,99.86751794229555,0.33729205322416345,-0.08512236725431847,0.0,2299
2300,51.3,4.601934727126604,51.3,51.28985498579027,10.722222222222221,10.716586103216818,99.96246116800597,0.3508986233803441,-0.08520025339220587,0.0,2300
2301,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.3513774602265272,-0.08553868876913052,3.112991657201338e-05,2301
2302,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.37254687117987006,-0.14964850996393309,4.314718567864787e-05,2302
2303,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.3647911917516357,-0.08576666328151375,5.401171669959288e-05,2303
2304,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.3502348544969266,-0.08576666328151375,5.119399752523814e-05,2304
2305,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.30580188125735264,-0.035131277482599366,5.2394619391167825e-05,2305
2306,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.30113486853305843,-0.035131277482599366,5.149121003686534e-05,2306
2307,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.3561029197371104,-0.035131277482599366,6.213156063772723e-05,2307
2308,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.36831394488560865,0.0069497238266114465,7.264105085408692e-05,2308
2309,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.36831394488560865,0.0069497238266114465,7.264105085408692e-05,2309
2310,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.3843478074696158,0.0069497238266114465,7.574477957727495e-05,2310
2311,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.3883000099411232,0.0069497238266114465,7.650982070610221e-05,2311
2312,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.35514603628127334,-0.035131277482599366,6.194633348793419e-05,2312
2313,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.36688488479696785,-0.08599095484539333,5.4373583033596956e-05,2313
2314,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.4116833264442042,-0.14992583598626696,5.066927805999015e-05,2314
2315,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.3857257812597197,-0.14964850996393309,4.569827164068744e-05,2315
2316,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.68165402584272,-0.36742420135057974,6.082652429193599e-05,2316
2317,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.6172225918536619,-0.08553868876913052,0.00010291984186692289,2317
2318,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.43361880233803657,-0.23481080139597846,3.848393359312178e-05,2318
2319,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.39845561735053614,-0.23446055299326998,3.1745076337055446e-05,2319
2320,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.38936050937267014,-0.23411361924421506,3.00516628200649e-05,2320
2321,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.4711701456998552,-0.3650866339352378,2.053494226957559e-05,2321
2322,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.42207329636106583,-0.23341754197700273,3.651872907163582e-05,2322
2323,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.3833760986263627,-0.14798160747112737,4.5566103591792686e-05,2323
2324,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.3839847485016345,-0.03384298209598104,6.777811970685947e-05,2324
2325,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.4020030086379818,0.050107250983473926,8.751650399176566e-05,2325
2326,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.3670158047816254,0.10167073980533821,9.07252312402194e-05,2326
2327,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.38304351303606576,0.0745465606647823,8.857725003887677e-05,2327
2328,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.39283736068153213,0.10175397444152336,9.573970869590952e-05,2328
2329,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.41245019218402396,0.10175397444152336,9.953623047339352e-05,2329
2330,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.41767996179613504,0.1258909140506723,0.00010522084317592044,2330
2331,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.3919858291056701,0.12596751937955075,0.00010026197221936256,2331
2332,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.3919858291056701,0.12596751937955075,0.00010026197221936256,2332
2333,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.39732348629368736,0.12596751937955075,0.00010129520047875096,2333
2334,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.39674758931712895,0.12603786369597256,0.00010119733894950086,2334
2335,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.3697805607088491,0.12603786369597256,9.597724049648398e-05,2335
2336,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.3408511308061011,0.04409520584592195,7.45153574626466e-05,2336
2337,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.3422573440123041,0.008619572678220291,6.792042522077461e-05,2337
2338,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.3811247192984363,-0.14687414485604422,4.534467178520385e-05,2338
2339,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.4816020887123084,-0.36275348605810026,2.3005923858730732e-05,2339
2340,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.5300754587945933,-0.46948607028701816,1.1728491774600068e-05,2340
2341,51.3,4.6008391220362785,51.3,51.283505114045205,10.722222222222221,10.713058396691782,99.9389715312443,0.8122287498067626,-0.9830192102830141,0.0,2341
2342,51.3,4.59787204066518,51.3,51.26630180246242,10.722222222222221,10.703501001368013,99.8753569468188,0.8043865168085362,-0.9824113990744696,0.0,2342
2343,51.3,4.594918722172633,51.3,51.249168416670855,10.722222222222221,10.693982453706031,99.81203638251607,0.8034801352092222,-0.9806792447620445,0.0,2343
2344,51.3,4.592335254220752,51.3,51.23417259657439,10.722222222222221,10.685651442541328,99.75664472583107,0.8250412549149717,-0.9800493320278062,0.0,2344
2345,51.3,4.5897612885222925,51.3,51.219224420234404,10.722222222222221,10.677346900130225,99.70145600214751,0.825060362736772,-0.9794983046443753,0.0,2345
2346,51.3,4.587193695985482,51.3,51.20430577709076,10.722222222222221,10.669058765050423,99.64640312761479,0.8259904109893242,-0.9800459631979868,0.0,2346
2347,51.3,4.589184504707725,51.3,51.21587374801818,10.722222222222221,10.675485415565657,99.68908899758411,0.4804364468259408,-0.3609879234913426,0.0,2347
2348,51.3,4.593473908602277,51.3,51.240782881868974,10.722222222222221,10.68932382326054,99.78105850253078,0.4037757404375974,-0.14641150676439343,0.0,2348
2349,51.3,4.598120940024837,51.3,51.267745317352976,10.722222222222221,10.704302954084987,99.88069342019936,0.3623793806184887,-0.08355749526495153,0.0,2349
2350,51.3,4.602566520977081,51.3,51.29351610048166,10.722222222222221,10.718620055823145,99.97600668350346,0.3506005367342917,-0.0838656795996258,0.0,2350
2351,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.3480197308139495,-0.08396717464257238,3.8119714227979404e-05,2351
2352,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.30299842846389236,-0.08396717464257238,4.239861669015763e-05,2352
2353,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.30172814800663267,-0.08396717464257238,4.215272422842968e-05,2353
2354,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.3028379646064311,-0.08396717464257238,4.2367555161409285e-05,2354
2355,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.264582432140031,-0.033658466375942275,4.470072895162876e-05,2355
2356,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.264582432140031,-0.033658466375942275,4.470072895162876e-05,2356
2357,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.24293745327361188,-0.033658466375942275,4.051083757213591e-05,2357
2358,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.2601796438732102,-0.03384298209598104,4.3812749085801296e-05,2358
2359,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.26893629684263887,-0.0844187041291344,3.5717691195024024e-05,2359
2360,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.2495903731039301,-0.0844187041291344,3.197283565132676e-05,2360
2361,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.2902653832337642,-0.14825893349346123,2.7488666229246706e-05,2361
2362,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.2943043413504359,-0.14825893349346123,2.827050094017398e-05,2362
2363,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.4325465754495814,-0.3650866339352378,1.3058447834757892e-05,2363
2364,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.4387224705674008,-0.3650866339352378,1.4253936630300156e-05,2364
2365,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.4387224705674008,-0.3650866339352378,1.4253936630300156e-05,2365
2366,51.3,4.602602080794797,51.3,51.29372214889674,10.722222222222221,10.718734527164857,99.97676907641798,1.0997403748401855,-1.1647533098053848,0.0,2366
2367,51.3,4.602463774171106,51.3,51.29292073462729,10.722222222222221,10.71828929701516,99.97380381879644,1.2397127319914956,-1.2480111294129506,0.0,2367
2368,51.3,4.603510850714033,51.3,51.29898745502239,10.722222222222221,10.721659697234662,99.99625280681921,1.3107982196795243,-1.247973627103907,0.0,2368
2369,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.2626122538741641,-0.2337633708415066,3.5561397699733276e-06,2369
2370,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.4144428609528593,-0.3650866339352378,9.55405091320783e-06,2370
2371,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.33119026695566484,-0.27834509418477643,1.0229417880548427e-05,2371
2372,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.28880040823190656,-0.23376779037971118,1.0652848984172071e-05,2372
2373,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.20878664693817153,-0.14853331315699186,1.1663440530614549e-05,2373
2374,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.20878664693817153,-0.14853331315699186,1.1663440530614549e-05,2374
2375,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.21262065466851435,-0.14853331315699186,1.2405602305744271e-05,2375
2376,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.2275188239819893,-0.14853331315699186,1.528949106174287e-05,2376
2377,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.17293240037618418,-0.08486765555174382,1.7046988932335936e-05,2377
2378,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.1686622109053601,-0.08464336398786422,1.6263810862855545e-05,2378
2379,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.20873485178362744,-0.08464336398786422,2.402080677425123e-05,2379
2380,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.2524214082802416,-0.08486765555174382,3.243394361759191e-05,2380
2381,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.2428772183781543,-0.034210172061806744,4.0392382175056334e-05,2381
2382,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.2836147976128252,-0.034210172061806744,4.8278092441157276e-05,2382
2383,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.24466808964905334,-0.034210172061806744,4.073904715200331e-05,2383
2384,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.2221834813159722,-0.034210172061806744,3.638662587188384e-05,2384
2385,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.26378465157268094,-0.034210172061806744,4.443950435750341e-05,2385
2386,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.28982321676021355,-0.08486765555174382,3.9673937516163034e-05,2386
2387,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.304456425529863,-0.14825893349346123,3.0235674029501878e-05,2387
2388,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.34668000154842776,-0.2337633708415066,2.185765209192466e-05,2388
2389,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.4482475840301533,-0.3646192677701095,1.6188214529630336e-05,2389
2390,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.4028112736846466,-0.29044431660935743,2.175124991779143e-05,2390
2391,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.369270031307728,-0.23306618868974321,2.6365436046839504e-05,2391
2392,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.32025774690020226,-0.14770354485909293,3.340189741406668e-05,2392
2393,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.3976821520963588,-0.23271999153038891,3.1932280403795464e-05,2393
2394,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.3633231538341019,-0.16230091125378007,3.891255179641771e-05,2394
2395,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.32025648421760844,-0.08396717464257238,4.573931660376128e-05,2395
2396,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.32025648421760844,-0.08396717464257238,4.573931660376128e-05,2396
2397,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.31792241213724864,-0.033476897014706415,5.5061075323755256e-05,2397
2398,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.2803052792110348,-0.033476897014706415,4.777940034772304e-05,2398
2399,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.2803052792110348,-0.033476897014706415,4.777940034772304e-05,2399
2400,51.3,4.603685629710884,51.3,51.3,10.722222222222221,10.722222222222221,100.0,0.31672643643220977,-0.033476897014706415,5.4829566282904865e-05,2400
